"Date","Produit","Magasin","Promotion","Prix_Unitaire","Quantité_Vendue"
2024-02-11,"Bœuf","Magasin_3","Oui",6.99,52
2024-02-11,"Bœuf","Magasin_4","Non",12.34,62
2024-02-11,"Bœuf","Magasin_5","Non",11.63,113
2024-02-11,"Bœuf","Magasin_6","Non",11.81,124
2024-02-11,"Jus d'orange","Magasin_1","Non",2.69,41
2024-02-11,"Jus d'orange","Magasin_2","Non",2.99,20
2024-02-11,"Jus d'orange","Magasin_3","Oui",1.99,139
2024-02-11,"Jus d'orange","Magasin_4","Non",2.99,55
2024-02-11,"Jus d'orange","Magasin_5","Non",2.99,106
2024-02-11,"Jus d'orange","Magasin_6","Non",2.99,97
2024-02-11,"Café","Magasin_1","Non",3.49,NA
2024-02-11,"Café","Magasin_2","Non",2.49,71
2024-02-11,"Café","Magasin_3","Non",2.49,69
2024-02-11,"Café","Magasin_4","Non",2.49,90
2024-02-11,"Café","Magasin_5","Non",2.49,87
2024-02-11,"Café","Magasin_6","Non",2.49,90
2024-02-12,"Pain","Magasin_1","Non",0.99,91
2024-02-12,"Pain","Magasin_2","Non",0.99,119
2024-02-12,"Pain","Magasin_3","Oui",0.82,151
2024-02-12,"Pain","Magasin_4","Non",0.99,116
2024-02-12,"Pain","Magasin_5","Non",0.99,64
2024-02-12,"Pain","Magasin_6","Non",0.99,52
2024-02-12,"Lait","Magasin_1","Non",0.87,50
2024-02-12,"Lait","Magasin_2","Non",0.99,88
2024-02-12,"Lait","Magasin_3","Non",0.9,63
2024-02-12,"Lait","Magasin_4","Non",0.99,109
2024-02-12,"Lait","Magasin_5","Non",0.99,52
2024-02-12,"Lait","Magasin_6","Non",0.99,112
2024-02-12,"Beurre","Magasin_1","Non",2.49,26
2024-02-12,"Beurre","Magasin_2","Non",1.49,116
2024-02-12,"Beurre","Magasin_3","Non",1.49,54
2024-02-12,"Beurre","Magasin_4","Non",2.49,117
2024-02-12,"Beurre","Magasin_5","Non",1.49,39
2024-02-12,"Beurre","Magasin_6","Non",2.49,72
2024-02-12,"Yaourt","Magasin_1","Oui",0.7,108
2024-02-12,"Yaourt","Magasin_2","Non",0.49,67
2024-02-12,"Yaourt","Magasin_3","Non",1.22,27
2024-02-12,"Yaourt","Magasin_4","Non",1.24,62
2024-02-12,"Yaourt","Magasin_5","Non",1.22,74
2024-02-12,"Yaourt","Magasin_6","Non",0.99,43
2024-02-12,"Riz","Magasin_1","Non",1.49,38
2024-02-12,"Riz","Magasin_2","Non",1.49,53
2024-02-12,"Riz","Magasin_3","Non",0.49,122
2024-02-12,"Riz","Magasin_4","Non",0.49,30
2024-02-12,"Riz","Magasin_5","Non",1.49,102
2024-02-12,"Riz","Magasin_6","Non",0.49,62
2024-02-12,"Pâtes","Magasin_1","Non",0.49,126
2024-02-12,"Pâtes","Magasin_2","Non",0.99,117
2024-02-12,"Pâtes","Magasin_3","Non",1.31,41
2024-02-12,"Pâtes","Magasin_4","Oui",0.99,150
2024-02-12,"Pâtes","Magasin_5","Non",1.25,28
2024-02-12,"Pâtes","Magasin_6","Non",0.99,105
2024-02-12,"Poulet","Magasin_1","Non",8.13,104
2024-02-12,"Poulet","Magasin_2","Oui",4.49,95
2024-02-12,"Poulet","Magasin_3","Non",8.36,47
2024-02-12,"Poulet","Magasin_4","Non",7.72,30
2024-02-12,"Poulet","Magasin_5","Non",7.68,102
2024-02-12,"Poulet","Magasin_6","Non",7.99,105
2024-02-12,"Bœuf","Magasin_1","Non",12.41,115
2024-02-12,"Bœuf","Magasin_2","Non",12.11,80
2024-02-12,"Bœuf","Magasin_3","Non",11.99,38
2024-02-12,"Bœuf","Magasin_4","Non",11.72,65
2024-02-12,"Bœuf","Magasin_5","Non",11.99,102
2024-02-12,"Bœuf","Magasin_6","Non",11.49,NA
2024-02-12,"Jus d'orange","Magasin_1","Non",2.99,27
2024-02-12,"Jus d'orange","Magasin_2","Non",2.77,22
2024-02-12,"Jus d'orange","Magasin_3","Non",2.88,80
2024-02-12,"Jus d'orange","Magasin_4","Non",2.99,44
2024-02-12,"Jus d'orange","Magasin_5","Non",2.99,NA
2024-02-12,"Jus d'orange","Magasin_6","Non",2.99,100
2024-02-12,"Café","Magasin_1","Non",3.67,34
2024-02-12,"Café","Magasin_2","Non",3.49,50
2024-02-12,"Café","Magasin_3","Non",2.49,55
2024-02-12,"Café","Magasin_4","Non",3.38,68
2024-02-12,"Café","Magasin_5","Non",2.49,85
2024-02-12,"Café","Magasin_6","Non",2.49,76
2024-02-13,"Pain","Magasin_1","Non",0.99,78
2024-02-13,"Pain","Magasin_2","Non",0.99,113
2024-02-13,"Pain","Magasin_3","Non",0.99,86
2024-02-13,"Pain","Magasin_4","Non",0.99,121
2024-02-13,"Pain","Magasin_5","Non",0.99,51
2024-02-13,"Pain","Magasin_6","Non",0.99,39
2024-02-13,"Lait","Magasin_1","Non",0.99,57
2024-02-13,"Lait","Magasin_2","Non",0.99,88
2024-02-13,"Lait","Magasin_3","Oui",0.49,86
2024-02-13,"Lait","Magasin_4","Non",0.87,109
2024-02-13,"Lait","Magasin_5","Non",0.99,44
2024-02-13,"Lait","Magasin_6","Non",0.99,125
2024-02-13,"Beurre","Magasin_1","Non",1.49,31
2024-02-13,"Beurre","Magasin_2","Non",1.49,112
2024-02-13,"Beurre","Magasin_3","Non",2.49,66
2024-02-13,"Beurre","Magasin_4","Non",2.49,105
2024-02-13,"Beurre","Magasin_5","Non",1.49,47
2024-02-13,"Beurre","Magasin_6","Non",1.49,72
2024-02-13,"Yaourt","Magasin_1","Non",0.99,77
2024-02-13,"Yaourt","Magasin_2","Non",1.2,76
2024-02-13,"Yaourt","Magasin_3","Oui",0.71,48
2024-02-13,"Yaourt","Magasin_4","Non",0.99,64
2024-02-13,"Yaourt","Magasin_5","Non",1.23,81
2024-02-13,"Yaourt","Magasin_6","Oui",0.69,75
2024-02-13,"Riz","Magasin_1","Non",0.49,56
2024-02-13,"Riz","Magasin_2","Non",0.49,NA
2024-02-13,"Riz","Magasin_3","Non",0.49,127
2024-02-13,"Riz","Magasin_4","Non",0.49,35
2024-02-13,"Riz","Magasin_5","Non",1.49,87
2024-02-13,"Riz","Magasin_6","Non",0.49,65
2024-02-13,"Pâtes","Magasin_1","Oui",0.99,188
2024-02-13,"Pâtes","Magasin_2","Non",1.35,111
2024-02-13,"Pâtes","Magasin_3","Non",1.28,43
2024-02-13,"Pâtes","Magasin_4","Non",0.99,93
2024-02-13,"Pâtes","Magasin_5","Non",0.49,34
2024-02-13,"Pâtes","Magasin_6","Non",1.3,103
2024-02-13,"Poulet","Magasin_1","Non",7.99,100
2024-02-13,"Poulet","Magasin_2","Oui",4.75,270
2024-02-13,"Poulet","Magasin_3","Non",7.99,42
2024-02-13,"Poulet","Magasin_4","Non",7.99,38
2024-02-13,"Poulet","Magasin_5","Non",7.93,106
2024-02-13,"Poulet","Magasin_6","Non",7.66,108
2024-02-13,"Bœuf","Magasin_1","Non",11.83,113
2024-02-13,"Bœuf","Magasin_2","Non",11.49,79
2024-02-13,"Bœuf","Magasin_3","Non",11.49,24
2024-02-13,"Bœuf","Magasin_4","Non",11.73,65
2024-02-13,"Bœuf","Magasin_5","Non",11.49,82
2024-02-13,"Bœuf","Magasin_6","Non",11.99,94
2024-02-13,"Jus d'orange","Magasin_1","Oui",1.69,52
2024-02-13,"Jus d'orange","Magasin_2","Non",2.99,29
2024-02-13,"Jus d'orange","Magasin_3","Non",2.49,74
2024-02-13,"Jus d'orange","Magasin_4","Non",2.72,33
2024-02-13,"Jus d'orange","Magasin_5","Non",2.99,85
2024-02-13,"Jus d'orange","Magasin_6","Non",2.99,99
2024-02-13,"Café","Magasin_1","Non",2.49,111
2024-02-13,"Café","Magasin_2","Non",3.99,46
2024-02-13,"Café","Magasin_3","Non",3.49,62
2024-02-13,"Café","Magasin_4","Non",2.49,83
2024-02-13,"Café","Magasin_5","Non",3.34,67
2024-02-13,"Café","Magasin_6","Non",2.49,70
2024-02-14,"Pain","Magasin_1","Non",0.99,86
2024-02-14,"Pain","Magasin_2","Non",0.99,126
2024-02-14,"Pain","Magasin_3","Non",0.99,108
2024-02-14,"Pain","Magasin_4","Non",0.99,129
2024-02-14,"Pain","Magasin_5","Non",0.99,67
2024-02-14,"Pain","Magasin_6","Non",0.99,42
2024-02-14,"Lait","Magasin_1","Non",0.99,55
2024-02-14,"Lait","Magasin_2","Non",0.99,102
2024-02-14,"Lait","Magasin_3","Non",0.99,69
2024-02-14,"Lait","Magasin_4","Non",0.92,98
2024-02-14,"Lait","Magasin_5","Non",0.99,59
2024-02-14,"Lait","Magasin_6","Oui",0.49,199
2024-02-14,"Beurre","Magasin_1","Non",2.49,29
2024-02-14,"Beurre","Magasin_2","Non",1.49,120
2024-02-14,"Beurre","Magasin_3","Non",2.49,67
2024-02-14,"Beurre","Magasin_4","Non",2.59,105
2024-02-14,"Beurre","Magasin_5","Non",1.49,45
2024-02-14,"Beurre","Magasin_6","Non",1.49,78
2024-02-14,"Yaourt","Magasin_1","Non",1.15,71
2024-02-14,"Yaourt","Magasin_2","Non",0.99,73
2024-02-14,"Yaourt","Magasin_3","Non",1.14,34
2024-02-14,"Yaourt","Magasin_4","Non",1.18,75
2024-02-14,"Yaourt","Magasin_5","Non",0.99,93
2024-02-14,"Yaourt","Magasin_6","Non",1.2,37
2024-02-14,"Riz","Magasin_1","Non",1.49,48
2024-02-14,"Riz","Magasin_2","Non",0.49,68
2024-02-14,"Riz","Magasin_3","Non",1.49,100
2024-02-14,"Riz","Magasin_4","Non",1.49,45
2024-02-14,"Riz","Magasin_5","Non",1.49,102
2024-02-14,"Riz","Magasin_6","Non",1.47,67
2024-02-14,"Pâtes","Magasin_1","Oui",0.99,186
2024-02-14,"Pâtes","Magasin_2","Non",1.3,101
2024-02-14,"Pâtes","Magasin_3","Non",1.34,36
2024-02-14,"Pâtes","Magasin_4","Non",0.49,79
2024-02-14,"Pâtes","Magasin_5","Non",1.32,35
2024-02-14,"Pâtes","Magasin_6","Non",1.27,112
2024-02-14,"Poulet","Magasin_1","Non",7.82,90
2024-02-14,"Poulet","Magasin_2","Non",7.69,74
2024-02-14,"Poulet","Magasin_3","Non",8.19,41
2024-02-14,"Poulet","Magasin_4","Non",7.99,31
2024-02-14,"Poulet","Magasin_5","Non",7.74,113
2024-02-14,"Poulet","Magasin_6","Non",7.76,111
2024-02-14,"Bœuf","Magasin_1","Non",11.49,112
2024-02-14,"Bœuf","Magasin_2","Oui",7.49,111
2024-02-14,"Bœuf","Magasin_3","Non",11.99,30
2024-02-14,"Bœuf","Magasin_4","Non",11.49,52
2024-02-14,"Bœuf","Magasin_5","Non",11.99,NA
2024-02-14,"Bœuf","Magasin_6","Non",12.19,99
2024-02-14,"Jus d'orange","Magasin_1","Non",2.72,24
2024-02-14,"Jus d'orange","Magasin_2","Non",2.72,25
2024-02-14,"Jus d'orange","Magasin_3","Non",2.7,74
2024-02-14,"Jus d'orange","Magasin_4","Non",2.81,53
2024-02-14,"Jus d'orange","Magasin_5","Non",2.77,80
2024-02-14,"Jus d'orange","Magasin_6","Non",2.8,119
2024-02-14,"Café","Magasin_1","Oui",2.99,59
2024-02-14,"Café","Magasin_2","Oui",2.49,67
2024-02-14,"Café","Magasin_3","Non",3.49,70
2024-02-14,"Café","Magasin_4","Oui",2.49,100
2024-02-14,"Café","Magasin_5","Non",3.33,84
2024-02-14,"Café","Magasin_6","Non",3.36,71
2024-02-15,"Pain","Magasin_1","Non",0.99,87
2024-02-15,"Pain","Magasin_2","Oui",0.49,197
2024-02-15,"Pain","Magasin_3","Non",0.99,95
2024-02-15,"Pain","Magasin_4","Non",0.99,135
2024-02-15,"Pain","Magasin_5","Non",0.99,48
2024-02-15,"Pain","Magasin_6","Non",0.99,50
2024-02-15,"Lait","Magasin_1","Non",0.93,52
2024-02-15,"Lait","Magasin_2","Non",0.99,101
2024-02-15,"Lait","Magasin_3","Non",0.99,66
2024-02-15,"Lait","Magasin_4","Non",0.99,96
2024-02-15,"Lait","Magasin_5","Non",0.99,NA
2024-02-15,"Lait","Magasin_6","Non",0.99,124
2024-02-15,"Beurre","Magasin_1","Oui",0.49,40
2024-02-15,"Beurre","Magasin_2","Non",1.49,112
2024-02-15,"Beurre","Magasin_3","Non",2.49,66
2024-02-15,"Beurre","Magasin_4","Non",2.49,122
2024-02-15,"Beurre","Magasin_5","Non",1.49,51
2024-02-15,"Beurre","Magasin_6","Non",1.49,71
2024-02-15,"Yaourt","Magasin_1","Non",0.99,80
2024-02-15,"Yaourt","Magasin_2","Oui",0.72,109
2024-02-15,"Yaourt","Magasin_3","Non",1.2,39
2024-02-15,"Yaourt","Magasin_4","Non",1.24,72
2024-02-15,"Yaourt","Magasin_5","Non",0.99,89
2024-02-15,"Yaourt","Magasin_6","Non",1.26,42
2024-02-15,"Riz","Magasin_1","Non",0.49,35
2024-02-15,"Riz","Magasin_2","Non",1.49,45
2024-02-15,"Riz","Magasin_3","Non",1.49,106
2024-02-15,"Riz","Magasin_4","Oui",0.99,48
2024-02-15,"Riz","Magasin_5","Non",0.49,108
2024-02-15,"Riz","Magasin_6","Non",1.49,53
2024-02-15,"Pâtes","Magasin_1","Non",0.99,111
2024-02-15,"Pâtes","Magasin_2","Non",1.3,100
2024-02-15,"Pâtes","Magasin_3","Non",0.49,NA
2024-02-15,"Pâtes","Magasin_4","Non",0.49,80
2024-02-15,"Pâtes","Magasin_5","Non",1.26,24
2024-02-15,"Pâtes","Magasin_6","Non",1.28,111
2024-02-15,"Poulet","Magasin_1","Oui",6.11,140
2024-02-15,"Poulet","Magasin_2","Non",7.99,67
2024-02-15,"Poulet","Magasin_3","Oui",6.22,126
2024-02-15,"Poulet","Magasin_4","Non",7.99,51
2024-02-15,"Poulet","Magasin_5","Non",7.67,112
2024-02-15,"Poulet","Magasin_6","Non",7.99,113
2024-02-15,"Bœuf","Magasin_1","Non",11.99,112
2024-02-15,"Bœuf","Magasin_2","Non",11.99,95
2024-02-15,"Bœuf","Magasin_3","Non",11.71,38
2024-02-15,"Bœuf","Magasin_4","Non",11.49,57
2024-02-15,"Bœuf","Magasin_5","Non",10.49,84
2024-02-15,"Bœuf","Magasin_6","Non",11.49,NA
2024-02-15,"Jus d'orange","Magasin_1","Non",2.76,24
2024-02-15,"Jus d'orange","Magasin_2","Non",2.86,24
2024-02-15,"Jus d'orange","Magasin_3","Oui",1.87,113
2024-02-15,"Jus d'orange","Magasin_4","Non",2.77,35
2024-02-15,"Jus d'orange","Magasin_5","Non",2.74,88
2024-02-15,"Jus d'orange","Magasin_6","Non",2.73,110
2024-02-15,"Café","Magasin_1","Non",3.49,38
2024-02-15,"Café","Magasin_2","Non",3.49,47
2024-02-15,"Café","Magasin_3","Non",2.49,53
2024-02-15,"Café","Magasin_4","Non",3.49,89
2024-02-15,"Café","Magasin_5","Non",2.49,67
2024-02-15,"Café","Magasin_6","Non",3.49,86
2024-02-16,"Pain","Magasin_1","Non",0.99,95
2024-02-16,"Pain","Magasin_2","Non",0.99,104
2024-02-16,"Pain","Magasin_3","Non",0.99,99
2024-02-16,"Pain","Magasin_4","Non",0.99,115
2024-02-16,"Pain","Magasin_5","Non",0.99,66
2024-02-16,"Pain","Magasin_6","Non",0.99,30
2024-02-16,"Lait","Magasin_1","Non",0.99,62
2024-02-16,"Lait","Magasin_2","Non",0.99,94
2024-02-16,"Lait","Magasin_3","Non",0.88,47
2024-02-16,"Lait","Magasin_4","Non",0.92,118
2024-02-16,"Lait","Magasin_5","Non",0.99,59
2024-02-16,"Lait","Magasin_6","Non",0.87,NA
2024-02-16,"Beurre","Magasin_1","Oui",0.49,42
2024-02-16,"Beurre","Magasin_2","Non",1.49,125
2024-02-16,"Beurre","Magasin_3","Non",1.49,81
2024-02-16,"Beurre","Magasin_4","Non",1.49,130
2024-02-16,"Beurre","Magasin_5","Non",2.49,45
2024-02-16,"Beurre","Magasin_6","Non",1.49,77
2024-02-16,"Yaourt","Magasin_1","Non",1.19,76
2024-02-16,"Yaourt","Magasin_2","Non",1.22,71
2024-02-16,"Yaourt","Magasin_3","Non",1.18,32
2024-02-16,"Yaourt","Magasin_4","Non",1.18,60
2024-02-16,"Yaourt","Magasin_5","Non",1.2,72
2024-02-16,"Yaourt","Magasin_6","Non",1.2,23
2024-02-16,"Riz","Magasin_1","Non",0.49,47
2024-02-16,"Riz","Magasin_2","Non",0.49,66
2024-02-16,"Riz","Magasin_3","Non",0.49,121
2024-02-16,"Riz","Magasin_4","Non",1.49,50
2024-02-16,"Riz","Magasin_5","Non",0.49,87
2024-02-16,"Riz","Magasin_6","Non",0.49,54
2024-02-16,"Pâtes","Magasin_1","Non",1.34,105
2024-02-16,"Pâtes","Magasin_2","Oui",0.99,175
2024-02-16,"Pâtes","Magasin_3","Non",1.28,129
2024-02-16,"Pâtes","Magasin_4","Oui",0.99,125
2024-02-16,"Pâtes","Magasin_5","Oui",0.99,NA
2024-02-16,"Pâtes","Magasin_6","Non",1.28,119
2024-02-16,"Poulet","Magasin_1","Non",7.49,106
2024-02-16,"Poulet","Magasin_2","Oui",4.77,70
2024-02-16,"Poulet","Magasin_3","Non",7.99,49
2024-02-16,"Poulet","Magasin_4","Non",7.99,49
2024-02-16,"Poulet","Magasin_5","Non",7.99,NA
2024-02-16,"Poulet","Magasin_6","Non",7.73,132
2024-02-16,"Bœuf","Magasin_1","Non",11.49,110
2024-02-16,"Bœuf","Magasin_2","Non",11.99,79
2024-02-16,"Bœuf","Magasin_3","Non",11.71,26
2024-02-16,"Bœuf","Magasin_4","Non",11.99,61
2024-02-16,"Bœuf","Magasin_5","Non",11.99,73
2024-02-16,"Bœuf","Magasin_6","Non",11.88,83
2024-02-16,"Jus d'orange","Magasin_1","Non",2.7,26
2024-02-16,"Jus d'orange","Magasin_2","Non",2.86,34
2024-02-16,"Jus d'orange","Magasin_3","Oui",1.99,116
2024-02-16,"Jus d'orange","Magasin_4","Non",2.76,34
2024-02-16,"Jus d'orange","Magasin_5","Oui",1.72,127
2024-02-16,"Jus d'orange","Magasin_6","Oui",1.49,160
2024-02-16,"Café","Magasin_1","Non",3.49,45
2024-02-16,"Café","Magasin_2","Non",2.49,45
2024-02-16,"Café","Magasin_3","Non",3.49,59
2024-02-16,"Café","Magasin_4","Non",3.49,64
2024-02-16,"Café","Magasin_5","Non",3.49,59
2024-02-16,"Café","Magasin_6","Non",3.49,88
2024-02-17,"Pain","Magasin_1","Non",0.99,102
2024-02-17,"Pain","Magasin_2","Non",0.99,141
2024-02-17,"Pain","Magasin_3","Non",0.99,NA
2024-02-17,"Pain","Magasin_4","Non",0.99,146
2024-02-17,"Pain","Magasin_5","Non",0.99,71
2024-02-17,"Pain","Magasin_6","Non",0.99,38
2024-02-17,"Lait","Magasin_1","Non",0.91,NA
2024-02-17,"Lait","Magasin_2","Non",0.92,117
2024-02-17,"Lait","Magasin_3","Non",0.89,75
2024-02-17,"Lait","Magasin_4","Non",0.99,121
2024-02-17,"Lait","Magasin_5","Non",0.99,73
2024-02-17,"Lait","Magasin_6","Non",0.99,147
2024-02-17,"Beurre","Magasin_1","Non",2.49,35
2024-02-17,"Beurre","Magasin_2","Non",2.44,116
2024-02-17,"Beurre","Magasin_3","Oui",1.93,143
2024-02-17,"Beurre","Magasin_4","Non",2.49,139
2024-02-17,"Beurre","Magasin_5","Non",1.49,59
2024-02-17,"Beurre","Magasin_6","Non",2.49,73
2024-02-17,"Yaourt","Magasin_1","Non",0.99,98
2024-02-17,"Yaourt","Magasin_2","Non",1.22,87
2024-02-17,"Yaourt","Magasin_3","Non",1.18,36
2024-02-17,"Yaourt","Magasin_4","Non",1.24,78
2024-02-17,"Yaourt","Magasin_5","Non",0.99,110
2024-02-17,"Yaourt","Magasin_6","Non",1.18,38
2024-02-17,"Riz","Magasin_1","Non",0.49,48
2024-02-17,"Riz","Magasin_2","Non",1.49,77
2024-02-17,"Riz","Magasin_3","Non",0.49,127
2024-02-17,"Riz","Magasin_4","Non",1.49,48
2024-02-17,"Riz","Magasin_5","Non",0.49,146
2024-02-17,"Riz","Magasin_6","Non",0.49,70
2024-02-17,"Pâtes","Magasin_1","Non",1.3,146
2024-02-17,"Pâtes","Magasin_2","Non",1.36,128
2024-02-17,"Pâtes","Magasin_3","Non",1.34,42
2024-02-17,"Pâtes","Magasin_4","Non",1.32,NA
2024-02-17,"Pâtes","Magasin_5","Non",0.49,36
2024-02-17,"Pâtes","Magasin_6","Non",1.24,149
2024-02-17,"Poulet","Magasin_1","Non",7.49,266
2024-02-17,"Poulet","Magasin_2","Non",7.99,70
2024-02-17,"Poulet","Magasin_3","Oui",6.49,65
2024-02-17,"Poulet","Magasin_4","Non",7.99,45
2024-02-17,"Poulet","Magasin_5","Non",8.25,156
2024-02-17,"Poulet","Magasin_6","Non",8.11,115
2024-02-17,"Bœuf","Magasin_1","Non",10.49,130
2024-02-17,"Bœuf","Magasin_2","Non",11.99,98
2024-02-17,"Bœuf","Magasin_3","Non",11.49,23
2024-02-17,"Bœuf","Magasin_4","Non",11.94,70
2024-02-17,"Bœuf","Magasin_5","Non",12.28,118
2024-02-17,"Bœuf","Magasin_6","Oui",9.49,196
2024-02-17,"Jus d'orange","Magasin_1","Non",2.84,39
2024-02-17,"Jus d'orange","Magasin_2","Non",2.76,33
2024-02-17,"Jus d'orange","Magasin_3","Non",2.49,81
2024-02-17,"Jus d'orange","Magasin_4","Oui",1.99,75
2024-02-17,"Jus d'orange","Magasin_5","Oui",1.73,169
2024-02-17,"Jus d'orange","Magasin_6","Non",2.99,120
2024-02-17,"Café","Magasin_1","Non",3.49,59
2024-02-17,"Café","Magasin_2","Non",3.49,69
2024-02-17,"Café","Magasin_3","Non",3.49,71
2024-02-17,"Café","Magasin_4","Non",3.49,96
2024-02-17,"Café","Magasin_5","Oui",2.49,118
2024-02-17,"Café","Magasin_6","Non",3.49,102
2024-02-18,"Pain","Magasin_1","Non",0.99,82
2024-02-18,"Pain","Magasin_2","Non",0.99,140
2024-02-18,"Pain","Magasin_3","Non",0.99,123
2024-02-18,"Pain","Magasin_4","Non",0.99,158
2024-02-18,"Pain","Magasin_5","Non",0.99,58
2024-02-18,"Pain","Magasin_6","Non",0.99,36
2024-02-18,"Lait","Magasin_1","Oui",0.49,116
2024-02-18,"Lait","Magasin_2","Non",0.99,131
2024-02-18,"Lait","Magasin_3","Non",0.99,76
2024-02-18,"Lait","Magasin_4","Non",0.99,133
2024-02-18,"Lait","Magasin_5","Non",0.99,65
2024-02-18,"Lait","Magasin_6","Non",0.89,141
2024-02-18,"Beurre","Magasin_1","Non",2.49,32
2024-02-18,"Beurre","Magasin_2","Non",1.49,143
2024-02-18,"Beurre","Magasin_3","Non",2.49,87
2024-02-18,"Beurre","Magasin_4","Non",1.49,137
2024-02-18,"Beurre","Magasin_5","Non",2.49,67
2024-02-18,"Beurre","Magasin_6","Oui",1.94,140
2024-02-18,"Yaourt","Magasin_1","Non",1.24,106
2024-02-18,"Yaourt","Magasin_2","Non",0.99,92
2024-02-18,"Yaourt","Magasin_3","Non",0.99,NA
2024-02-18,"Yaourt","Magasin_4","Non",1.2,67
2024-02-18,"Yaourt","Magasin_5","Non",0.49,94
2024-02-18,"Yaourt","Magasin_6","Non",0.99,55
2024-02-18,"Riz","Magasin_1","Non",1.49,68
2024-02-18,"Riz","Magasin_2","Non",1.49,NA
2024-02-18,"Riz","Magasin_3","Oui",0.99,211
2024-02-18,"Riz","Magasin_4","Oui",0.99,66
2024-02-18,"Riz","Magasin_5","Non",0.49,124
2024-02-18,"Riz","Magasin_6","Non",1.49,71
2024-02-18,"Pâtes","Magasin_1","Non",1.31,140
2024-02-18,"Pâtes","Magasin_2","Non",0.49,154
2024-02-18,"Pâtes","Magasin_3","Non",0.49,41
2024-02-18,"Pâtes","Magasin_4","Oui",0.82,147
2024-02-18,"Pâtes","Magasin_5","Non",0.49,51
2024-02-18,"Pâtes","Magasin_6","Non",0.49,145
2024-02-18,"Poulet","Magasin_1","Non",7.99,131
2024-02-18,"Poulet","Magasin_2","Non",7.99,70
2024-02-18,"Poulet","Magasin_3","Non",7.8,69
2024-02-18,"Poulet","Magasin_4","Non",7.99,60
2024-02-18,"Poulet","Magasin_5","Non",7.99,NA
2024-02-18,"Poulet","Magasin_6","Non",7.49,127
2024-02-18,"Bœuf","Magasin_1","Non",11.99,163
2024-02-18,"Bœuf","Magasin_2","Non",12.33,97
2024-02-18,"Bœuf","Magasin_3","Non",11.99,37
2024-02-18,"Bœuf","Magasin_4","Non",11.49,73
2024-02-18,"Bœuf","Magasin_5","Non",11.99,111
2024-02-18,"Bœuf","Magasin_6","Non",11.41,154
2024-02-18,"Jus d'orange","Magasin_1","Non",2.49,35
2024-02-18,"Jus d'orange","Magasin_2","Non",2.99,NA
2024-02-18,"Jus d'orange","Magasin_3","Non",2.7,99
2024-02-18,"Jus d'orange","Magasin_4","Non",2.71,46
2024-02-18,"Jus d'orange","Magasin_5","Non",2.99,87
2024-02-18,"Jus d'orange","Magasin_6","Non",2.82,154
2024-02-18,"Café","Magasin_1","Non",2.49,54
2024-02-18,"Café","Magasin_2","Non",3.49,60
2024-02-18,"Café","Magasin_3","Non",2.49,73
2024-02-18,"Café","Magasin_4","Non",3.49,NA
2024-02-18,"Café","Magasin_5","Non",2.49,95
2024-02-18,"Café","Magasin_6","Non",2.49,94
2024-02-19,"Pain","Magasin_1","Non",0.99,111
2024-02-19,"Pain","Magasin_2","Non",0.99,115
2024-02-19,"Pain","Magasin_3","Non",0.99,111
2024-02-19,"Pain","Magasin_4","Non",0.99,123
2024-02-19,"Pain","Magasin_5","Non",0.99,75
2024-02-19,"Pain","Magasin_6","Non",0.99,51
2024-02-19,"Lait","Magasin_1","Oui",0.49,105
2024-02-19,"Lait","Magasin_2","Non",0.99,103
2024-02-19,"Lait","Magasin_3","Non",0.99,66
2024-02-19,"Lait","Magasin_4","Non",0.99,122
2024-02-19,"Lait","Magasin_5","Non",0.99,58
2024-02-19,"Lait","Magasin_6","Non",0.99,136
2024-02-19,"Beurre","Magasin_1","Non",1.49,NA
2024-02-19,"Beurre","Magasin_2","Non",1.49,97
2024-02-19,"Beurre","Magasin_3","Non",1.49,84
2024-02-19,"Beurre","Magasin_4","Non",2.49,118
2024-02-19,"Beurre","Magasin_5","Non",2.49,48
2024-02-19,"Beurre","Magasin_6","Non",2.49,70
2024-02-19,"Yaourt","Magasin_1","Non",1.26,82
2024-02-19,"Yaourt","Magasin_2","Non",1.2,77
2024-02-19,"Yaourt","Magasin_3","Non",1.2,30
2024-02-19,"Yaourt","Magasin_4","Non",1.2,77
2024-02-19,"Yaourt","Magasin_5","Non",0.49,90
2024-02-19,"Yaourt","Magasin_6","Non",1.2,NA
2024-02-19,"Riz","Magasin_1","Non",0.49,60
2024-02-19,"Riz","Magasin_2","Non",0.49,201
2024-02-19,"Riz","Magasin_3","Non",1.49,134
2024-02-19,"Riz","Magasin_4","Non",1.49,33
2024-02-19,"Riz","Magasin_5","Non",1.49,120
2024-02-19,"Riz","Magasin_6","Non",0.49,61
2024-02-19,"Pâtes","Magasin_1","Non",1.32,166
2024-02-19,"Pâtes","Magasin_2","Oui",0.99,155
2024-02-19,"Pâtes","Magasin_3","Non",1.33,39
2024-02-19,"Pâtes","Magasin_4","Non",0.49,100
2024-02-19,"Pâtes","Magasin_5","Non",1.26,24
2024-02-19,"Pâtes","Magasin_6","Non",1.34,119
2024-02-19,"Poulet","Magasin_1","Non",8.31,NA
2024-02-19,"Poulet","Magasin_2","Non",7.75,52
2024-02-19,"Poulet","Magasin_3","Non",7.99,46
2024-02-19,"Poulet","Magasin_4","Non",7.99,41
2024-02-19,"Poulet","Magasin_5","Non",7.99,117
